City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,wikidata
Singapore,node,2410680013,103.7714983,1.4849771,neighbourhood,Taman Sri Teberau,,,,
Singapore,node,2410680015,103.7546166,1.4669503,neighbourhood,Taman Ungku,,,,
Singapore,node,2410680016,103.7351175,1.4787505,suburb,Tasek Utara,,,,
Singapore,node,2410728726,103.7422751,1.5656522,suburb,Bandar Dato Onn,,,,
Singapore,node,2511000560,103.7718658,1.377921,suburb,Bukit Panjang,Bukit Panjang,武吉班让,,
Singapore,node,2511002281,103.6482364,1.3293722,suburb,Tuas,,大士,en:Tuas,Q7850658
Singapore,node,2511009897,103.906961,1.3150038,suburb,Joo Chiat,,,,Q6275951
Singapore,node,2511011055,103.8970444,1.3299354,suburb,Ubi,,,,Q7876505
Singapore,node,2511011865,103.9018509,1.3360277,suburb,Kaki Bukit,,,,Q16934491
Singapore,node,2511013171,103.9190721,1.3241855,suburb,Chai Chee,,,,Q5067736
Singapore,node,2511013174,103.9195871,1.3169991,suburb,Siglap,,,,Q7512196
Singapore,node,2511016334,103.933333,1.3196799,suburb,Bedok South,,,,Q4879339
Singapore,node,2511017991,103.938911,1.3092327,suburb,East Coast,,,,
Singapore,node,2511019227,103.965228,1.3350665,suburb,Changi Business Park,,,,
Singapore,node,2511021212,103.987508,1.3169568,suburb,Tanah Merah,Tanah Merah,丹那美拉,,
Singapore,node,2511021525,104.0206494,1.3168496,suburb,Changi Bay,,,,Q5071983
Singapore,node,2511021918,103.9876475,1.3534679,suburb,Changi Airport,Changi Airport,樟宜机场,,
Singapore,node,2511023038,103.8906378,1.3387694,suburb,Tai Seng,,,,
Singapore,node,2511023039,103.8767546,1.3249544,suburb,Kallang Way,,,,
Singapore,node,2511023040,103.8833207,1.3355302,suburb,Joo Seng,,,,Q24947765
Singapore,node,2511023383,103.8845867,1.3520481,suburb,Lorong Ah Soo,,,,
Singapore,node,2511023978,103.8863248,1.3597278,suburb,Kovan,,,,Q6434834
Singapore,node,2511024326,103.8660127,1.3624579,suburb,Serangoon Garden,,,,Q7452691
Singapore,node,2511024605,103.8727563,1.3713383,suburb,Serangoon North,,,,Q7452692
Singapore,node,2511040149,103.8351214,1.3590773,suburb,Sin Ming,,,,Q7521551
Singapore,node,2511042422,103.8295243,1.3777158,suburb,Thomson,,,,Q7795854
Singapore,node,2511043436,103.8670154,1.3336109,suburb,Potong Pasir,,,,Q7235101
Singapore,node,2511043965,103.8473149,1.326226,suburb,Balestier,,,,
Singapore,node,2511044516,103.8559195,1.3250247,suburb,Whampoa,,,,Q7990595
Singapore,node,2511045060,103.8396116,1.3128904,suburb,Newton,,,,
Singapore,node,2511045451,103.8525724,1.3074571,suburb,Little India,,,,Q2392844
Singapore,node,2511046071,103.8622669,1.3030517,suburb,Beach Road,,,,Q4875752
Singapore,node,2511047925,103.8550889,1.2994758,suburb,Bugis,Bugis,武吉士,,
Singapore,node,2511048119,103.8530934,1.2970035,suburb,Bras Basah,Bras Basah,百胜,,
Singapore,node,2511048336,103.8500732,1.3027902,suburb,Selegie,,,,
Singapore,node,2511048808,103.8526887,1.2928611,suburb,City Hall,,,,Q3531770
Singapore,node,2511049756,103.8437976,1.2837372,neighbourhood,Chinatown,Chinatown,牛车水,"en:Chinatown, Singapore",Q1318670
Singapore,node,2511051172,103.8483973,1.2752631,suburb,Shenton Way,,,,Q3299213
Singapore,node,2511052265,103.851568,1.2835947,suburb,Raffles Place,Raffles Place,萊佛士坊,,
Singapore,node,2511052703,103.8591583,1.2946918,suburb,Suntec City,,,,Q3268183
Singapore,node,2511053953,103.8430729,1.2764131,suburb,Tanjong Pagar,Tanjong Pagar,丹戎巴葛,,Q868368
Singapore,node,2511055449,103.8257646,1.2861968,suburb,Tiong Bahru,Tiong Bahru,中峇鲁,,
Singapore,node,2511057725,103.8226522,1.2654508,suburb,Harbourfront,,,,Q13882341
Singapore,node,2511057929,103.8210536,1.2519679,suburb,Sentosa,Sentosa,圣淘沙,,
Singapore,node,2511059415,103.8052452,1.4602965,suburb,Senoko,,,,Q7450894
Singapore,node,2578010889,103.8257874,1.2742963,neighbourhood,Radin Mas,,,,Q7280546
Singapore,node,2601316092,103.8454241,1.2903938,neighbourhood,Clarke Quay,Clarke Quay,克拉码头,,
Singapore,node,2680247132,103.7362816,1.583769,neighbourhood,Taman Seri Austin,,,,
Singapore,node,2780711455,103.6601126,1.5168834,suburb,Taman Tun Aminah,,,,
Singapore,node,2852928055,103.6607763,1.516882,suburb,Taman Tun Aminah,,,,
Singapore,node,2920429391,104.0879222,1.601854,neighbourhood,Ayer Tawar 5,,,,
Singapore,node,2920429399,104.0995595,1.570656,neighbourhood,Semenchu,,,,
Singapore,node,3107229169,103.8695864,1.3514109,suburb,Serangoon New Town,,,,Q10861231
Singapore,node,3412147224,103.7880558,1.3020133,neighbourhood,Nepal Hill,,,,
Singapore,node,3412147225,103.7865525,1.3055843,neighbourhood,Rochester Hill,,,,
Singapore,node,3553415236,103.8626935,1.4056358,neighbourhood,Seletar Aerospace Park,,,,Q7447922
Singapore,node,3902608742,103.7606921,1.495728,neighbourhood,Taman Perbadanan Islam,,,,
Singapore,node,4014627767,103.7212307,1.4972879,neighbourhood,Taman Komuniti Bandar Baru Uda,,,,
Singapore,node,4017951718,103.7034983,1.5030445,neighbourhood,Taman Mara,,,,
Singapore,node,4018066881,103.7104765,1.5025124,neighbourhood,Taman Orkid,,,,
Singapore,node,4060922190,103.6966282,1.5104054,neighbourhood,Taman Dahlia,,,,
Singapore,node,4060976653,103.7716358,1.5564307,neighbourhood,Taman Mount Austin,,,,
Singapore,node,4474004015,103.8353068,1.4824794,neighbourhood,Senibong Cove,,,,
Singapore,node,4549908630,103.6079293,1.4138101,suburb,Leisure Farm,,,,
Kyoto,node,533680847,,,suburb,西京区,Nishikyo Ward,,,
Kyoto,node,533680874,,,suburb,右京区,Ukyo Ward,,,
Kyoto,node,533681097,,,suburb,南区,Minami Ward,,,
Kyoto,node,533681122,,,suburb,伏見区,Fushimi Ward,,,
Kyoto,node,533681125,,,suburb,東山区,Higashiyama Ward,,,
Kyoto,node,533681130,,,suburb,上京区,Kamigyo Ward,,,
Kyoto,node,533681134,,,suburb,北区,Kita Ward,,,
Kyoto,node,533681147,,,suburb,下京区,Shimogyo Ward,,,
Kyoto,node,533681156,,,suburb,山科区,Yamashina Ward,,,
Kyoto,node,533681163,,,suburb,中京区,Nakagyo Ward,,,
Kyoto,node,533681233,,,suburb,左京区,Sakyo Ward,,,
Kyoto,node,3622887352,,,suburb,水口町,Minakuchicho,,,
Kyoto,node,3622887353,,,suburb,信楽町,Shigarakicho,,,
Kyoto,node,3622887354,,,suburb,甲南町,Kōnan-chō,,,
Kyoto,node,3622887355,,,suburb,甲賀町,Kokacho,,,
Kyoto,node,3622887357,,,suburb,甲西町,Koseicho,,,
Kyoto,node,3622887359,,,suburb,石部町,Ishibe,,,
Kyoto,node,3694478048,,,suburb,安土町,Azuchicho,,,
Kyoto,node,3694478056,,,suburb,志賀町,Shigacho,,,
Kyoto,node,3694478060,,,suburb,愛知川町,Echigawacho,,,
Kyoto,node,3694478061,,,suburb,能登川町,Notogawacho,,,
Kyoto,node,3694478062,,,suburb,蒲生町,Gamocho,,,
Kyoto,node,3694478067,,,suburb,八日市,Yokaichi,,,
Kyoto,node,3694478068,,,suburb,五個荘町,Gokashocho,,,
Kyoto,node,3694478072,,,suburb,新旭町,Shinasahicho,,,
Kyoto,node,3694478073,,,suburb,安曇川町,Adogawacho,,,
Kyoto,node,3694478074,,,suburb,高島町,Takashimacho,,,
Kyoto,node,3694478075,,,suburb,今津町,Imazucho,,,
Kyoto,node,3694478077,,,suburb,朽木村,Kutsukicho,,,
Kyoto,node,3694478078,,,suburb,中主町,Chuzucho,,,
Kyoto,node,3694478079,,,suburb,野洲町,Yasucho,,,
Kyoto,node,3743063128,,,suburb,御徒士町武家屋敷群,Okachimachibukeyashikigun,,,
Kyoto,node,3743063129,,,suburb,河原町妻入商家群,Kawaramachitsumairishokagun,,,
Kyoto,node,3892332363,,,suburb,近江八幡,Ohmihachiman,,,
Kyoto,node,3892620365,,,suburb,大津,Otsu,,,
Kyoto,node,3892620366,,,suburb,草津,Kusatsu,,,
Kyoto,node,3892620367,,,suburb,栗東,Ritto,,,
Kyoto,node,3892620368,,,suburb,守山,Moriyama,,,
Kyoto,node,3892620369,,,suburb,堅田,Katata,,,
Kyoto,node,3892681404,,,suburb,武佐,Musa,,,
Kyoto,node,3893941853,,,suburb,瀬田,Seta,,,
Kyoto,node,1915432638,,,neighbourhood,畑山田(Hatayamada),Hatayamada,,,
Kyoto,node,1926923664,,,neighbourhood,平尾(Hirao),Hirao,,,
Kyoto,node,1948756374,,,neighbourhood,御蔵山 (Okurayama),Okurayama,,,
Kyoto,node,1950492347,,,neighbourhood,札ノ辻町,Hudanotsujicho,,,
Kyoto,node,1950885066,,,neighbourhood,木幡 (Kowata),Kohata,,,
Kyoto,node,1952418009,,,neighbourhood,赤塚 (Akatsuka),Akatsuka,,,
Kyoto,node,1975281550,,,neighbourhood,柿ノ木町,Kakinokicho,,,
Kyoto,node,1975281556,,,neighbourhood,河原,Kawara,,,
Kyoto,node,1975958804,,,neighbourhood,北島,Kitajima,,,
Kyoto,node,1975958805,,,neighbourhood,徳永,Tokunaga,,,
Kyoto,node,1975958807,,,neighbourhood,紺屋町,Konyacho,,,
Kyoto,node,3091302984,,,neighbourhood,北内貴,KitaNaiki,,,
Kyoto,node,3215876061,,,neighbourhood,三栗一丁目,Meguri 1-Chome,,,
Kyoto,node,3215876062,,,neighbourhood,三栗二丁目,Meguri 2-Chome,,,
Kyoto,node,3215876066,,,neighbourhood,上野一丁目,Ueno 1-Chome,,,
Kyoto,node,3215876067,,,neighbourhood,上野三丁目,Ueno 3-Chome,,,
Kyoto,node,3215876068,,,neighbourhood,上野二丁目,Ueno 2-Chome,,,
Kyoto,node,3215876070,,,neighbourhood,中宮大池一丁目,Nakamiyaoike 1-Chome,,,
Kyoto,node,3215876071,,,neighbourhood,中宮大池三丁目,Nakamiyaoike 3-Chome,,,
Kyoto,node,3215876072,,,neighbourhood,中宮大池二丁目,Nakamiyaoike 2-Chome,,,
Kyoto,node,3215876073,,,neighbourhood,中宮大池四丁目,Nakamiyaoike 4-Chome,,,
Kyoto,node,3215876078,,,neighbourhood,交北一丁目,Kohoku 1-Chome,,,
Kyoto,node,3215876079,,,neighbourhood,交北三丁目,Kohoku 3-Chome,,,
Kyoto,node,3215876080,,,neighbourhood,交北二丁目,Kohoku 2-Chome,,,
Kyoto,node,3215876081,,,neighbourhood,交北四丁目,Kohoku 4-Chome,,,
Kyoto,node,3215876090,,,neighbourhood,出口一丁目,Deguchi 1-Chome,,,
Kyoto,node,3215876091,,,neighbourhood,出口三丁目,Deguchi 3-Chome,,,
Kyoto,node,3215876092,,,neighbourhood,出口二丁目,Deguchi 2-Chome,,,
Kyoto,node,3215876093,,,neighbourhood,出口五丁目,Deguchi 5-Chome,,,
Kyoto,node,3215876094,,,neighbourhood,出口六丁目,Deguchi 6-Chome,,,
Kyoto,node,3215876095,,,neighbourhood,出口四丁目,Deguchi 4-Chome,,,
Kyoto,node,3215876096,,,neighbourhood,出屋敷元町一丁目,Deyashikimotomachi 1-Chome,,,
Kyoto,node,3215876097,,,neighbourhood,出屋敷元町二丁目,Deyashikimotomachi 2-Chome,,,
Kyoto,node,3215876098,,,neighbourhood,出屋敷西町一丁目,Deyashikinishimachi 1-Chome,,,
Kyoto,node,3215876099,,,neighbourhood,出屋敷西町二丁目,Deyashikinishimachi 2-Chome,,,
Kyoto,node,3215876100,,,neighbourhood,北中振一丁目,Kitanakaburi 1-Chome,,,
Kyoto,node,3215876101,,,neighbourhood,北中振三丁目,Kitanakaburi 3-Chome,,,
Kyoto,node,3215876102,,,neighbourhood,北中振二丁目,Kitanakaburi 2-Chome,,,
Kyoto,node,3215876103,,,neighbourhood,北中振四丁目,Kitanakaburi 4-Chome,,,
Kyoto,node,3215876104,,,neighbourhood,北山一丁目,Kitayama 1-Chome,,,
Kyoto,node,3215876108,,,neighbourhood,南中振一丁目,Minaminakaburi 1-Chome,,,
Kyoto,node,3215876109,,,neighbourhood,南中振三丁目,Minaminakaburi 3-Chome,,,
Kyoto,node,3215876110,,,neighbourhood,南中振二丁目,Minaminakaburi 2-Chome,,,
Kyoto,node,3215876111,,,neighbourhood,南楠葉一丁目,Minamikuzuha 1-Chome,,,
Kyoto,node,3215876112,,,neighbourhood,南楠葉二丁目,Minamikuzuha 2-Chome,,,
Kyoto,node,3215876113,,,neighbourhood,南船橋一丁目,Minamihunahashi 1-Chome,,,
Kyoto,node,3215876114,,,neighbourhood,南船橋二丁目,Minamihunahashi 2-Chome,,,
Kyoto,node,3215876116,,,neighbourhood,堂山一丁目,Doyama 1-Chome,,,
Kyoto,node,3215876117,,,neighbourhood,堂山三丁目,Doyama 3-Chome,,,
Kyoto,node,3215876118,,,neighbourhood,堂山二丁目,Doyama 2-Chome,,,
Kyoto,node,3215876121,,,neighbourhood,大垣内町一丁目,Ogaitocho 1-Chome,,,
Kyoto,node,3215876122,,,neighbourhood,大垣内町三丁目,Ogaitocho 3-Chome,,,
Kyoto,node,3215876123,,,neighbourhood,大垣内町二丁目,Ogaitocho 2-Chome,,,
Kyoto,node,3215876128,,,neighbourhood,大峰元町一丁目,Ominemotomachi 1-Chome,,,
Kyoto,node,3215876129,,,neighbourhood,大峰元町二丁目,Ominemotomachi 2-Chome,,,
Kyoto,node,3215876130,,,neighbourhood,大峰北町一丁目,Ominekitamachi 1-Chome,,,
Kyoto,node,3215876131,,,neighbourhood,大峰北町二丁目,Ominekitamachi 2-Chome,,,
Kyoto,node,3215876137,,,neighbourhood,宗谷一丁目,Soya 1-Chome,,,
Kyoto,node,3215876138,,,neighbourhood,宗谷二丁目,Soya 2-Chome,,,
Kyoto,node,3215876140,,,neighbourhood,宮之阪一丁目,Miyanosaka 1-Chome,,,
Kyoto,node,3215876141,,,neighbourhood,宮之阪三丁目,Miyanosaka 3-Chome,,,
Kyoto,node,3215876142,,,neighbourhood,宮之阪二丁目,Miyanosaka 2-Chome,,,
Kyoto,node,3215876143,,,neighbourhood,宮之阪五丁目,Miyanosaka 5-Chome,,,
Kyoto,node,3215876144,,,neighbourhood,宮之阪四丁目,Miyanosaka 4-Chome,,,
Kyoto,node,3215876145,,,neighbourhood,尊延寺一丁目,Sonenji 1-Chome,,,
Kyoto,node,3215876146,,,neighbourhood,尊延寺三丁目,Sonenji 3-Chome,,,
Kyoto,node,3215876147,,,neighbourhood,尊延寺二丁目,Sonenji 2-Chome,,,
Kyoto,node,3215876148,,,neighbourhood,尊延寺五丁目,Sonenji 5-Chome,,,
Kyoto,node,3215876149,,,neighbourhood,尊延寺六丁目,Sonenji 6-Chome,,,
Kyoto,node,3215876150,,,neighbourhood,尊延寺四丁目,Sonenji 4-Chome,,,
Kyoto,node,3215876153,,,neighbourhood,山之上一丁目,Yamanoue 1-Chome,,,
Kyoto,node,3215876154,,,neighbourhood,山之上三丁目,Yamanoue 3-Chome,,,
Kyoto,node,3215876155,,,neighbourhood,山之上二丁目,Yamanoue 2-Chome,,,
Kyoto,node,3215876156,,,neighbourhood,山之上五丁目,Yamanoue 5-Chome,,,
Kyoto,node,3215876158,,,neighbourhood,山之上四丁目,Yamanoue 4-Chome,,,
Kyoto,node,3215876172,,,neighbourhood,招提中町一丁目,Shodainakamachi 1-Chome,,,
Kyoto,node,3215876173,,,neighbourhood,招提中町三丁目,Shodainakamachi 3-Chome,,,
Kyoto,node,3215876174,,,neighbourhood,招提中町二丁目,Shodainakamachi 2-Chome,,,
Kyoto,node,3215876175,,,neighbourhood,招提元町一丁目,Shodaimotomachi 1-Chome,,,
Kyoto,node,3215876176,,,neighbourhood,招提元町三丁目,Shodaimotomachi 3-Chome,,,
Kyoto,node,3215876177,,,neighbourhood,招提元町二丁目,Shodaimotomachi 2-Chome,,,
Kyoto,node,3215876178,,,neighbourhood,招提元町四丁目,Shodaimotomachi 4-Chome,,,
Kyoto,node,3215876179,,,neighbourhood,招提北町一丁目,Shodaikitamachi 1-Chome,,,
Kyoto,node,3215876180,,,neighbourhood,招提北町三丁目,Shodaikitamachi 3-Chome,,,
Kyoto,node,3215876181,,,neighbourhood,招提北町二丁目,Shodaikitamachi 2-Chome,,,
Kyoto,node,3215876182,,,neighbourhood,招提南町一丁目,Shodaiminamimachi 1-Chome,,,
Kyoto,node,3215876183,,,neighbourhood,招提南町三丁目,Shodaiminamimachi 3-Chome,,,
Kyoto,node,3215876184,,,neighbourhood,招提南町二丁目,Shodaiminamimachi 2-Chome,,,
Kyoto,node,3215876185,,,neighbourhood,招提大谷一丁目,Shodaiotani 1-Chome,,,
Kyoto,node,3215876186,,,neighbourhood,招提大谷三丁目,Shodaiotani 3-Chome,,,
Kyoto,node,3215876187,,,neighbourhood,招提大谷二丁目,Shodaiotani 2-Chome,,,
Kyoto,node,3215876189,,,neighbourhood,招提東町一丁目,Shodaihigashimachi 1-Chome,,,
Kyoto,node,3215876190,,,neighbourhood,招提東町三丁目,Shodaihigashimachi 3-Chome,,,
Kyoto,node,3215876191,,,neighbourhood,招提東町二丁目,Shodaihigashimachi 2-Chome,,,
Kyoto,node,3215876192,,,neighbourhood,招提田近一丁目,Shodaitadika 1-Chome,,,
Kyoto,node,3215876193,,,neighbourhood,招提田近三丁目,Shodaitadika 3-Chome,,,
Kyoto,node,3215876194,,,neighbourhood,招提田近二丁目,Shodaitadika 2-Chome,,,
Kyoto,node,3215876196,,,neighbourhood,新町一丁目,Shinmachi 1-Chome,,,
Kyoto,node,3215876197,,,neighbourhood,新町二丁目,Shinmachi 2-Chome,,,
Kyoto,node,3215876198,,,neighbourhood,星丘一丁目,Hoshigaoka 1-Chome,,,
Kyoto,node,3215876199,,,neighbourhood,星丘三丁目,Hoshigaoka 3-Chome,,,
Kyoto,node,3215876200,,,neighbourhood,星丘二丁目,Hoshigaoka 2-Chome,,,
Kyoto,node,3215876201,,,neighbourhood,星丘四丁目,Hoshigaoka 4-Chome,,,
Kyoto,node,3215876202,,,neighbourhood,春日元町一丁目,Kasugamotomachi 1-Chome,,,
Kyoto,node,3215876203,,,neighbourhood,春日元町二丁目,Kasugamotomachi 2-Chome,,,
Kyoto,node,3215876204,,,neighbourhood,春日北町一丁目,Kasugakitamachi 1-Chome,,,
Kyoto,node,3215876205,,,neighbourhood,春日北町三丁目,Kasugakitamachi 3-Chome,,,
Kyoto,node,3215876206,,,neighbourhood,春日北町二丁目,Kasugakitamachi 2-Chome,,,
Kyoto,node,3215876207,,,neighbourhood,春日北町五丁目,Kasugakitamachi 5-Chome,,,
Kyoto,node,3215876208,,,neighbourhood,春日北町四丁目,Kasugakitamachi 4-Chome,,,
Kyoto,node,3215876209,,,neighbourhood,春日東町一丁目,Kasugahigashimachi 1-Chome,,,
Kyoto,node,3215876210,,,neighbourhood,春日東町二丁目,Kasugahigashimachi 2-Chome,,,
Kyoto,node,3215876211,,,neighbourhood,春日西町一丁目,Kasuganishimachi 1-Chome,,,
Kyoto,node,3215876212,,,neighbourhood,春日西町三丁目,Kasuganishimachi 3-Chome,,,
Kyoto,node,3215876213,,,neighbourhood,春日西町二丁目,Kasuganishimachi 2-Chome,,,
Kyoto,node,3215876214,,,neighbourhood,春日西町四丁目,Kasuganishimachi 4-Chome,,,
Kyoto,node,3215876215,,,neighbourhood,春日野一丁目,Kasugano 1-Chome,,,
Kyoto,node,3215876216,,,neighbourhood,春日野二丁目,Kasugano 2-Chome,,,
Kyoto,node,3215876218,,,neighbourhood,杉一丁目,Sugi 1-Chome,,,
Kyoto,node,3215876219,,,neighbourhood,杉三丁目,Sugi 3-Chome,,,
Kyoto,node,3215876220,,,neighbourhood,杉二丁目,Sugi 2-Chome,,,
Kyoto,node,3215876221,,,neighbourhood,杉北町一丁目,Sugikitamachi 1-Chome,,,
Kyoto,node,3215876222,,,neighbourhood,杉四丁目,Sugi 4-Chome,,,
Kyoto,node,3215876223,,,neighbourhood,杉山手一丁目,Sugiyamate 1-Chome,,,
Kyoto,node,3215876224,,,neighbourhood,杉山手三丁目,Sugiyamate 3-Chome,,,
Kyoto,node,3215876225,,,neighbourhood,杉山手二丁目,Sugiyamate 2-Chome,,,
Kyoto,node,3215876226,,,neighbourhood,杉責谷一丁目,Sugisemedani 1-Chome,,,
Kyoto,node,3215876232,,,neighbourhood,東中振一丁目,Higashinakaburi 1-Chome,,,
Kyoto,node,3215876233,,,neighbourhood,東中振二丁目,Higashinakaburi 2-Chome,,,
Kyoto,node,3215876234,,,neighbourhood,東山一丁目,Higashiyama 1-Chome,,,
Kyoto,node,3215876235,,,neighbourhood,東山二丁目,Higashiyama 2-Chome,,,
Kyoto,node,3215876237,,,neighbourhood,東田宮一丁目,Higashitamiya 1-Chome,,,
Kyoto,node,3215876238,,,neighbourhood,東田宮二丁目,Higashitamiya 2-Chome,,,
Kyoto,node,3215876239,,,neighbourhood,東船橋一丁目,Higashifunahashi 1-Chome,,,
Kyoto,node,3215876240,,,neighbourhood,東船橋二丁目,Higashifunahashi 2-Chome,,,
Kyoto,node,3215876254,,,neighbourhood,楠葉丘一丁目,Kuzuhaoka 1-Chome,,,
Kyoto,node,3215876255,,,neighbourhood,楠葉丘二丁目,Kuzuhaoka 2-Chome,,,
Kyoto,node,3215876256,,,neighbourhood,楠葉並木一丁目,Kuzuhanamiki 1-Chome,,,
Kyoto,node,3215876257,,,neighbourhood,楠葉並木二丁目,Kuzuhanamiki 2-Chome,,,
Kyoto,node,3215876258,,,neighbourhood,楠葉中之芝一丁目,Kuzuhanakanoshiba 1-Chome,,,
Kyoto,node,3215876259,,,neighbourhood,楠葉中之芝二丁目,Kuzuhanakanoshiba 2-Chome,,,
Kyoto,node,3215876361,,,neighbourhood,楠葉朝日一丁目,Kuzuhaasahi 1-Chome,,,
Kyoto,node,3215876362,,,neighbourhood,楠葉朝日三丁目,Kuzuhaasahi 3-Chome,,,
Kyoto,node,3215876363,,,neighbourhood,楠葉朝日二丁目,Kuzuhaasahi 2-Chome,,,
Kyoto,node,3215876364,,,neighbourhood,楠葉美咲一丁目,Kuzuhamisaki 1-Chome,,,
Kyoto,node,3215876365,,,neighbourhood,楠葉美咲三丁目,Kuzuhamisaki 3-Chome,,,
Kyoto,node,3215876366,,,neighbourhood,楠葉美咲二丁目,Kuzuhamisaki 2-Chome,,,
Kyoto,node,3215876368,,,neighbourhood,楠葉野田一丁目,Kuzuhanoda 1-Chome,,,
Kyoto,node,3215876369,,,neighbourhood,楠葉野田三丁目,Kuzuhanoda 3-Chome,,,
Kyoto,node,3215876370,,,neighbourhood,楠葉野田二丁目,Kuzuhanoda 2-Chome,,,
Kyoto,node,3215876372,,,neighbourhood,楠葉面取町一丁目,Kuzuhamendoricho 1-Chome,,,
Kyoto,node,3215876373,,,neighbourhood,楠葉面取町二丁目,Kuzuhamendoricho 2-Chome,,,
Kyoto,node,3215876375,,,neighbourhood,氷室台一丁目,Himurodai 1-Chome,,,
Kyoto,node,3215876376,,,neighbourhood,池之宮一丁目,Ikenomiya 1-Chome,,,
Kyoto,node,3215876377,,,neighbourhood,池之宮三丁目,Ikenomiya 3-Chome,,,
Kyoto,node,3215876378,,,neighbourhood,池之宮二丁目,Ikenomiya 2-Chome,,,
Kyoto,node,3215876379,,,neighbourhood,池之宮四丁目,Ikenomiya 4-Chome,,,
Kyoto,node,3215876380,,,neighbourhood,津田元町一丁目,Tsudamotomachi 1-Chome,,,
Kyoto,node,3215876381,,,neighbourhood,津田元町三丁目,Tsudamotomachi 3-Chome,,,
Kyoto,node,3215876382,,,neighbourhood,津田元町二丁目,Tsudamotomachi 2-Chome,,,
Kyoto,node,3215876383,,,neighbourhood,津田元町四丁目,Tsudamotomachi 4-Chome,,,
Kyoto,node,3215876384,,,neighbourhood,津田北町一丁目,Tsudakitamachi 1-Chome,,,
Kyoto,node,3215876385,,,neighbourhood,津田北町三丁目,Tsudakitamachi 3-Chome,,,
Kyoto,node,3215876386,,,neighbourhood,津田北町二丁目,Tsudakitamachi 2-Chome,,,
Kyoto,node,3215876387,,,neighbourhood,津田南町一丁目,Tsudaminamimachi 1-Chome,,,
Kyoto,node,3215876388,,,neighbourhood,津田南町二丁目,Tsudaminamimachi 2-Chome,,,
Kyoto,node,3215876389,,,neighbourhood,津田山手一丁目,Tsudayamate 1-Chome,,,
Kyoto,node,3215876390,,,neighbourhood,津田山手二丁目,Tsudayamate 2-Chome,,,
Kyoto,node,3215876391,,,neighbourhood,津田東町一丁目,Tsudahigashimachi 1-Chome,,,
Kyoto,node,3215876392,,,neighbourhood,津田東町三丁目,Tsudahigashimachi 3-Chome,,,
Kyoto,node,3215876393,,,neighbourhood,津田東町二丁目,Tsudahigashimachi 2-Chome,,,
Kyoto,node,3215876394,,,neighbourhood,津田西町一丁目,Tsudanishimachi 1-Chome,,,
Kyoto,node,3215876395,,,neighbourhood,津田西町三丁目,Tsudanishimachi 3-Chome,,,
Kyoto,node,3215876396,,,neighbourhood,津田西町二丁目,Tsudanishimachi 2-Chome,,,
Kyoto,node,3215876397,,,neighbourhood,津田駅前一丁目,Tsudaekimae 1-Chome,,,
Kyoto,node,3215876398,,,neighbourhood,津田駅前二丁目,Tsudaekimae 2-Chome,,,
Kyoto,node,3215876400,,,neighbourhood,渚内野一丁目,Nagisauchino 1-Chome,,,
Kyoto,node,3215876401,,,neighbourhood,渚内野三丁目,Nagisauchino 3-Chome,,,
Kyoto,node,3215876402,,,neighbourhood,渚内野二丁目,Nagisauchino 2-Chome,,,
Kyoto,node,3215876403,,,neighbourhood,渚内野四丁目,Nagisauchino 4-Chome,,,
Kyoto,node,3215876408,,,neighbourhood,渚西一丁目,Nagisanishi 1-Chome,,,
Kyoto,node,3215876409,,,neighbourhood,渚西三丁目,Nagisanishi 3-Chome,,,
Kyoto,node,3215876410,,,neighbourhood,渚西二丁目,Nagisanishi 2-Chome,,,
Kyoto,node,3215876415,,,neighbourhood,牧野本町一丁目,Makinohonmachi 1-Chome,,,
Kyoto,node,3215876416,,,neighbourhood,牧野本町二丁目,Makinohonmachi 2-Chome,,,
Kyoto,node,3215876417,,,neighbourhood,牧野阪一丁目,Makinosaka 1-Chome,,,
Kyoto,node,3215876418,,,neighbourhood,牧野阪三丁目,Makinosaka 3-Chome,,,
Kyoto,node,3215876419,,,neighbourhood,牧野阪二丁目,Makinosaka 2-Chome,,,
Kyoto,node,3215876421,,,neighbourhood,田口一丁目,Taguchi 1-Chome,,,
Kyoto,node,3215876422,,,neighbourhood,田口三丁目,Taguchi 3-Chome,,,
Kyoto,node,3215876423,,,neighbourhood,田口二丁目,Taguchi 2-Chome,,,
Kyoto,node,3215876424,,,neighbourhood,田口五丁目,Taguchi 5-Chome,,,
Kyoto,node,3215876425,,,neighbourhood,田口四丁目,Taguchi 4-Chome,,,
Kyoto,node,3215876426,,,neighbourhood,田口山一丁目,Taguchiyama 1-Chome,,,
Kyoto,node,3215876427,,,neighbourhood,田口山三丁目,Taguchiyama 3-Chome,,,
Kyoto,node,3215876428,,,neighbourhood,田口山二丁目,Taguchiyama 2-Chome,,,
Kyoto,node,3215876433,,,neighbourhood,町楠葉一丁目,Machikuzuha 1-Chome,,,
Kyoto,node,3215876434,,,neighbourhood,町楠葉二丁目,Machikuzuha 2-Chome,,,
Kyoto,node,3215876439,,,neighbourhood,禁野本町一丁目,Kinyahonmachi 1-Chome,,,
Kyoto,node,3215876440,,,neighbourhood,禁野本町二丁目,Kinyahonmachi 2-Chome,,,
Kyoto,node,3215876441,,,neighbourhood,穂谷一丁目,Hotani 1-Chome,,,
