City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,"wikidata
",osm:logs,osm:wikidata,osm:wikipedia,osm:name,osm:name:en,osm:geometry,osm:name:zh,
London,node,29402048,-0.1001002,51.4554407,suburb,Herne Hill,,,en:Herne Hill,,Success,,en:Herne Hill,Herne Hill,,"{u'type': u'Point', u'coordinates': [-0.1001002, 51.4554407]}",,
London,node,29402049,-0.1020591,51.4412109,suburb,Tulse Hill,,,en:Tulse Hill,,Success,,en:Tulse Hill,Tulse Hill,,"{u'type': u'Point', u'coordinates': [-0.1020591, 51.4412109]}",,
London,node,29944851,-0.3521696,51.5538342,neighbourhood,Wood End,,,,,No wikidata/wikipedia,,,Wood End,,"{u'type': u'Point', u'coordinates': [-0.3521696, 51.5538342]}",,
London,node,30738531,-0.3092987,51.4347641,suburb,Ham,,,"en:Ham, London",,Success,,"en:Ham, London",Ham,,"{u'type': u'Point', u'coordinates': [-0.3092987, 51.4347641]}",,
London,node,30759430,-0.3320218,51.5609382,suburb,Sudbury Hill,,,,,Success,Q146261,,Sudbury Hill,,"{u'type': u'Point', u'coordinates': [-0.3320218, 51.5609382]}",,
London,node,30807392,0.3884929,51.5046853,suburb,The Bonners,,,,,No wikidata/wikipedia,,,The Bonners,,"{u'type': u'Point', u'coordinates': [0.3884929, 51.5046853]}",,
London,node,31000778,-0.1610857,51.3657883,suburb,Carshalton,,,en:Carshalton,,Success,,en:Carshalton,Carshalton,,"{u'type': u'Point', u'coordinates': [-0.1610857, 51.3657883]}",,
London,node,31036372,-0.3719561,51.4854573,suburb,Heston,,,,,Success,Q2571386,,Heston,,"{u'type': u'Point', u'coordinates': [-0.3719561, 51.4854573]}",,
London,node,31036373,-0.3520726,51.4810984,suburb,Osterley,,,,,Success,Q2137632,,Osterley,,"{u'type': u'Point', u'coordinates': [-0.3520726, 51.4810984]}",,
London,node,31424254,-0.4755435,51.4889317,suburb,Harmondsworth,,,,,Success,Q2230788,,Harmondsworth,,"{u'type': u'Point', u'coordinates': [-0.4755435, 51.4889317]}",,
London,node,31425699,-0.4662704,51.503513,suburb,West Drayton,,,,,Success,Q7984991,,West Drayton,,"{u'type': u'Point', u'coordinates': [-0.4662704, 51.503513]}",,
London,node,31922291,-0.1222891,51.4454502,suburb,Streatham Hill,,,en:Streatham Hill,,Success,,en:Streatham Hill,Streatham Hill,,"{u'type': u'Point', u'coordinates': [-0.1222891, 51.4454502]}",,
London,node,33382361,0.064154,51.5004071,suburb,North Woolwich,,,en:North Woolwich,,Success,,en:North Woolwich,North Woolwich,,"{u'type': u'Point', u'coordinates': [0.064154, 51.5004071]}",,
London,node,33499702,-0.0972619,51.5647805,suburb,Brownswood Park,,,,,No wikidata/wikipedia,,,Brownswood Park,,"{u'type': u'Point', u'coordinates': [-0.0972619, 51.5647805]}",,
London,node,33758152,-0.1323928,51.3719875,suburb,Beddington,,,en:Beddington,,Success,,en:Beddington,Beddington,,"{u'type': u'Point', u'coordinates': [-0.1323928, 51.3719875]}",,
London,node,33758228,-0.1495621,51.357945,suburb,Wallington,,,"en:Wallington, London",,Success,,"en:Wallington, London",Wallington,,"{u'type': u'Point', u'coordinates': [-0.1495621, 51.357945]}",,
London,node,36489724,-0.3641365,51.4776251,suburb,Lampton,,,,Q6482670,Success,Q6482670,,Lampton,,"{u'type': u'Point', u'coordinates': [-0.3641365, 51.4776251]}",,
London,node,41031645,0.2310497,51.5936326,suburb,Harold Wood,,,,Q1998477,Success,Q1998477,,Harold Wood,,"{u'type': u'Point', u'coordinates': [0.2310497, 51.5936326]}",,
London,node,41045184,0.2201549,51.6049,suburb,Harold Hill,,,,Q2176897,Success,Q2176897,,Harold Hill,,"{u'type': u'Point', u'coordinates': [0.2201549, 51.6049]}",,
London,node,45365899,0.2209904,51.5841911,suburb,Ardleigh Green,,,,,Success,Q2014212,,Ardleigh Green,,"{u'type': u'Point', u'coordinates': [0.2209904, 51.5841911]}",,
London,node,45378448,0.223239,51.5714963,suburb,Emerson Park,,,,,Success,Q1902832,,Emerson Park,,"{u'type': u'Point', u'coordinates': [0.223239, 51.5714963]}",,
London,node,46577755,0.3396093,51.6245702,suburb,Hutton Mount,,,,,No wikidata/wikipedia,,,Hutton Mount,,"{u'type': u'Point', u'coordinates': [0.3396093, 51.6245702]}",,
London,node,52706783,0.1615162,51.599912,suburb,Collier Row,,,,Q2683785,Success,Q2683785,,Collier Row,,"{u'type': u'Point', u'coordinates': [0.1615162, 51.599912]}",,
London,node,55571766,-0.5450315,51.2582851,suburb,Burpham,,,,Q5000292,Success,Q5000292,,Burpham,,"{u'type': u'Point', u'coordinates': [-0.5450315, 51.2582851]}",,
London,node,55571769,-0.5335147,51.2443481,suburb,Merrow,,,,,Success,Q6820382,,Merrow,,"{u'type': u'Point', u'coordinates': [-0.5335147, 51.2443481]}",,
London,node,55573229,-0.5879453,51.2547532,suburb,Stoughton,,,,,No wikidata/wikipedia,,,Stoughton,,"{u'type': u'Point', u'coordinates': [-0.5879453, 51.2547532]}",,
London,node,56236733,0.2059524,51.5811818,suburb,Gidea Park,,,,,Success,Q2545813,,Gidea Park,,"{u'type': u'Point', u'coordinates': [0.2059524, 51.5811818]}",,
London,node,59193109,-0.3579759,51.4511693,suburb,Whitton,,,,,Success,Q7996944,,Whitton,,"{u'type': u'Point', u'coordinates': [-0.3579759, 51.4511693]}",,
London,node,59842030,-0.4096772,51.4806709,suburb,Cranford,,,,,Success,Q5182098,,Cranford,,"{u'type': u'Point', u'coordinates': [-0.4096772, 51.4806709]}",,
London,node,60465311,-0.1568827,51.3260695,neighbourhood,Clockhouse,,,,,No wikidata/wikipedia,,,Clockhouse,,"{u'type': u'Point', u'coordinates': [-0.1568827, 51.3260695]}",,
London,node,63805934,-0.0607688,51.3443067,suburb,Selsdon,,,,,Success,Q669505,,Selsdon,,"{u'type': u'Point', u'coordinates': [-0.0607688, 51.3443067]}",,
London,node,64653632,-0.0523877,51.4267658,suburb,Sydenham,,,en:Sydenham,,Success,,en:Sydenham,Sydenham,,"{u'type': u'Point', u'coordinates': [-0.0523877, 51.4267658]}",,
London,node,88374730,-0.1037854,51.3227524,suburb,Kenley,,,,,Success,Q6389431,,Kenley,,"{u'type': u'Point', u'coordinates': [-0.1037854, 51.3227524]}",,
London,node,88374952,-0.115893,51.3385156,suburb,Purley,,,,,Success,Q2118905,,Purley,,"{u'type': u'Point', u'coordinates': [-0.115893, 51.3385156]}",,
London,node,88376040,-0.079236,51.3110566,suburb,Whyteleafe,,,,,Success,Q1610387,,Whyteleafe,,"{u'type': u'Point', u'coordinates': [-0.079236, 51.3110566]}",,
London,node,105539532,-0.0768216,51.3980951,suburb,South Norwood,,,en:South Norwood,,Success,,en:South Norwood,South Norwood,,"{u'type': u'Point', u'coordinates': [-0.0768216, 51.3980951]}",,
London,node,106227330,-0.0148762,51.3759744,suburb,West Wickham,,,en:West Wickham,,Success,,en:West Wickham,West Wickham,,"{u'type': u'Point', u'coordinates': [-0.0148762, 51.3759744]}",,
London,node,107364368,-0.5788071,51.2566215,suburb,Bellfields,,,,,No wikidata/wikipedia,,,Bellfields,,"{u'type': u'Point', u'coordinates': [-0.5788071, 51.2566215]}",,
London,node,123921330,-0.0303183,51.4070938,suburb,Beckenham,,,en:Beckenham,,Success,,en:Beckenham,Beckenham,,"{u'type': u'Point', u'coordinates': [-0.0303183, 51.4070938]}",,
London,node,130823478,-0.0416048,51.3994675,suburb,Elmers End,,,en:Elmers End,,Success,,en:Elmers End,Elmers End,,"{u'type': u'Point', u'coordinates': [-0.0416048, 51.3994675]}",,
London,node,133226366,-0.5685139,51.257909,suburb,Slyfield,,,,,No wikidata/wikipedia,,,Slyfield,,"{u'type': u'Point', u'coordinates': [-0.5685139, 51.257909]}",,
London,node,138187664,-0.0466335,51.3749243,suburb,Shirley,,,"en:Shirley, London",,Success,,"en:Shirley, London",Shirley,,"{u'type': u'Point', u'coordinates': [-0.0466335, 51.3749243]}",,
London,node,183613836,0.2679097,51.5614882,suburb,Cranham,,,en:Cranham,,Success,,en:Cranham,Cranham,,"{u'type': u'Point', u'coordinates': [0.2679097, 51.5614882]}",,
London,node,206144557,-0.3639269,51.4146463,neighbourhood,The Beveree,,,,,No wikidata/wikipedia,,,The Beveree,,"{u'type': u'Point', u'coordinates': [-0.3639269, 51.4146463]}",,
London,node,207141595,-0.0699321,51.4734122,suburb,Peckham,,,en:Peckham,,Success,,en:Peckham,Peckham,,"{u'type': u'Point', u'coordinates': [-0.0699321, 51.4734122]}",,
London,node,215809322,-0.3703002,51.5767143,suburb,Rayners Lane,,,,,Success,Q7299331,,Rayners Lane,,"{u'type': u'Point', u'coordinates': [-0.3703002, 51.5767143]}",,
London,node,221170550,-0.0009449,51.6892068,suburb,Waltham Abbey,,,,,Success,Q2462706,,Waltham Abbey,,"{u'type': u'Point', u'coordinates': [-0.0009449, 51.6892068]}",,
London,node,221185359,-0.5987164,51.2483764,suburb,Westborough,,,,,Success,Q7987127,,Westborough,,"{u'type': u'Point', u'coordinates': [-0.5987164, 51.2483764]}",,
London,node,242917397,-0.2828604,51.3788758,neighbourhood,Tolworth,,,en:Tolworth,,Success,,en:Tolworth,Tolworth,,"{u'type': u'Point', u'coordinates': [-0.2828604, 51.3788758]}",,
London,node,243814259,-0.086078,51.5323935,suburb,Hoxton,,,en:Hoxton,,Success,,en:Hoxton,Hoxton,,"{u'type': u'Point', u'coordinates': [-0.086078, 51.5323935]}",,
London,node,249335467,-0.1305736,51.3535628,neighbourhood,Roundshaw,,,en:Roundshaw,,Success,,en:Roundshaw,Roundshaw,,"{u'type': u'Point', u'coordinates': [-0.1305736, 51.3535628]}",,
London,node,249674698,-0.1640787,51.4058006,suburb,Mitcham,,,en:Mitcham,,Success,,en:Mitcham,Mitcham,,"{u'type': u'Point', u'coordinates': [-0.1640787, 51.4058006]}",,
London,node,251136941,-0.590488,51.249293,suburb,Woodbridge Hill,,,,,No wikidata/wikipedia,,,Woodbridge Hill,,"{u'type': u'Point', u'coordinates': [-0.590488, 51.249293]}",,
London,node,253101009,-0.3463595,51.4647068,suburb,Worton,,,,,No wikidata/wikipedia,,,Worton,,"{u'type': u'Point', u'coordinates': [-0.3463595, 51.4647068]}",,
London,node,255747342,-0.0403754,51.6443511,suburb,Ponders End,,,,,Success,Q7227719,,Ponders End,,"{u'type': u'Point', u'coordinates': [-0.0403754, 51.6443511]}",,
London,node,255747617,-0.1493822,51.6476356,suburb,Cockfosters,,,,,Success,Q149680,,Cockfosters,,"{u'type': u'Point', u'coordinates': [-0.1493822, 51.6476356]}",,
London,node,255755993,-0.1033617,51.6333948,suburb,Winchmore Hill,,,,Q2438674,Success,Q2438674,,Winchmore Hill,,"{u'type': u'Point', u'coordinates': [-0.1033617, 51.6333948]}",,
London,node,255756095,-0.1127378,51.6222544,suburb,Palmers Green,,,en:Palmers Green,,Success,,en:Palmers Green,Palmers Green,,"{u'type': u'Point', u'coordinates': [-0.1127378, 51.6222544]}",,
London,node,266798614,-0.2416023,51.3783998,suburb,Worcester Park,,,en:Worcester Park,,Success,,en:Worcester Park,Worcester Park,,"{u'type': u'Point', u'coordinates': [-0.2416023, 51.3783998]}",,
London,node,266799034,-0.2462611,51.3627372,suburb,Stoneleigh,,,en:Stoneleigh,,Success,,en:Stoneleigh,Stoneleigh,,"{u'type': u'Point', u'coordinates': [-0.2462611, 51.3627372]}",,
London,node,267113333,-0.1712613,51.3563143,neighbourhood,Carshalton Beeches,,,en:Carshalton Beeches,,Success,,en:Carshalton Beeches,Carshalton Beeches,,"{u'type': u'Point', u'coordinates': [-0.1712613, 51.3563143]}",,
London,node,267243756,-0.5819864,51.3061908,suburb,Hook Heath,,,,,No wikidata/wikipedia,,,Hook Heath,,"{u'type': u'Point', u'coordinates': [-0.5819864, 51.3061908]}",,
London,node,267741053,-0.5594671,51.3024593,suburb,Westfield,,,,,Success,Q16248754,,Westfield,,"{u'type': u'Point', u'coordinates': [-0.5594671, 51.3024593]}",,
London,node,269611584,-0.1735167,51.6671608,suburb,Hadley Wood,,,,,Success,Q5637990,,Hadley Wood,,"{u'type': u'Point', u'coordinates': [-0.1735167, 51.6671608]}",,
London,node,281041529,-0.1374411,51.5313031,suburb,Somers Town,,,"en:Somers Town, London",,Success,,"en:Somers Town, London",Somers Town,,"{u'type': u'Point', u'coordinates': [-0.1374411, 51.5313031]}",,
London,node,288249904,0.0022244,51.2436831,suburb,Hurst Green,,,,,Success,Q1610474,,Hurst Green,,"{u'type': u'Point', u'coordinates': [0.0022244, 51.2436831]}",,
London,node,297805659,-0.3691409,51.4150272,suburb,Hampton,,,,,Success,Q766353,,Hampton,,"{u'type': u'Point', u'coordinates': [-0.3691409, 51.4150272]}",,
London,node,303927927,-0.3440115,51.4798335,suburb,Spring Grove,,,,,Success,Q7580529,,Spring Grove,,"{u'type': u'Point', u'coordinates': [-0.3440115, 51.4798335]}",,
London,node,303928104,-0.3374321,51.4721654,suburb,Woodlands,,,,,Success,Q8032907,,Woodlands,,"{u'type': u'Point', u'coordinates': [-0.3374321, 51.4721654]}",,
London,node,309779781,-0.4865825,51.7463235,suburb,Boxmoor,,,,,Success,Q19928,,Boxmoor,,"{u'type': u'Point', u'coordinates': [-0.4865825, 51.7463235]}",,
London,node,309783720,-0.4526332,51.7436501,suburb,Bennetts End,,,,,Success,Q4889774,,Bennetts End,,"{u'type': u'Point', u'coordinates': [-0.4526332, 51.7436501]}",,
London,node,309785339,-0.5037254,51.7498578,suburb,Chaulden,,,,,Success,Q5088176,,Chaulden,,"{u'type': u'Point', u'coordinates': [-0.5037254, 51.7498578]}",,
London,node,309786718,-0.4494203,51.7358539,suburb,Nash Mills,,,,,Success,Q6966799,,Nash Mills,,"{u'type': u'Point', u'coordinates': [-0.4494203, 51.7358539]}",,
London,node,309786788,-0.4692074,51.7366839,suburb,Apsley,,,,,Success,Q940807,,Apsley,,"{u'type': u'Point', u'coordinates': [-0.4692074, 51.7366839]}",,
London,node,309787027,-0.4316347,51.7474683,suburb,Leverstock Green,,,,,Success,Q19935,,Leverstock Green,,"{u'type': u'Point', u'coordinates': [-0.4316347, 51.7474683]}",,
London,node,314729225,-0.385174,51.640054,suburb,Watford Heath,,,,,No wikidata/wikipedia,,,Watford Heath,,"{u'type': u'Point', u'coordinates': [-0.385174, 51.640054]}",,
London,node,360873726,0.3194846,51.4416277,suburb,Ebbsfleet,,,,,No wikidata/wikipedia,,,Ebbsfleet,,"{u'type': u'Point', u'coordinates': [0.3194846, 51.4416277]}",,
London,node,362908707,0.0625225,51.550298,suburb,Little Ilford,,,en:Little Ilford,,Success,,en:Little Ilford,Little Ilford,,"{u'type': u'Point', u'coordinates': [0.0625225, 51.550298]}",,
London,node,364663239,-0.3404854,51.6047861,suburb,Harrow Weald,,,en:Harrow Weald,,Success,,en:Harrow Weald,Harrow Weald,,"{u'type': u'Point', u'coordinates': [-0.3404854, 51.6047861]}",,
London,node,364663370,-0.3181008,51.601225,suburb,Belmont,,,"en:Belmont, Harrow",,Success,,"en:Belmont, Harrow",Belmont,,"{u'type': u'Point', u'coordinates': [-0.3181008, 51.601225]}",,
London,node,364664007,-0.3095111,51.6174205,suburb,Stanmore,,,,,Success,Q2279685,,Stanmore,,"{u'type': u'Point', u'coordinates': [-0.3095111, 51.6174205]}",,
London,node,364664640,-0.3134253,51.5846627,suburb,Kenton,,,en:Kenton,,Success,,en:Kenton,Kenton,,"{u'type': u'Point', u'coordinates': [-0.3134253, 51.5846627]}",,
London,node,364844511,-0.2804994,51.5854367,suburb,Kingsbury,,,en:Kingsbury,,Success,,en:Kingsbury,Kingsbury,,"{u'type': u'Point', u'coordinates': [-0.2804994, 51.5854367]}",,
London,node,380743163,-0.3735477,51.6084403,suburb,Hatch End,,,,,Success,Q3633577,,Hatch End,,"{u'type': u'Point', u'coordinates': [-0.3735477, 51.6084403]}",,
London,node,383729579,-0.0959005,51.5268671,suburb,Saint Luke's,,,,,No wikidata/wikipedia,,,Saint Luke's,,"{u'type': u'Point', u'coordinates': [-0.0959005, 51.5268671]}",,
London,node,385147398,-0.2412672,51.4498773,suburb,Roehampton,,,en:Roehampton,,Success,,en:Roehampton,Roehampton,,"{u'type': u'Point', u'coordinates': [-0.2412672, 51.4498773]}",,
London,node,385147523,-0.267094,51.4623706,suburb,East Sheen,,,en:East Sheen,,Success,,en:East Sheen,East Sheen,,"{u'type': u'Point', u'coordinates': [-0.267094, 51.4623706]}",,
London,node,385148479,-0.2685226,51.4698873,suburb,Mortlake,,摩特雷克,en:Mortlake,,Success,,en:Mortlake,Mortlake,,"{u'type': u'Point', u'coordinates': [-0.2685226, 51.4698873]}",摩特雷克,
London,node,390315780,-0.2064713,51.4447618,suburb,Southfields,,,en:Southfields,,Success,,en:Southfields,Southfields,,"{u'type': u'Point', u'coordinates': [-0.2064713, 51.4447618]}",,
London,node,409700968,-0.0550076,51.4602475,suburb,Nunhead,,,en:Nunhead,,Success,,en:Nunhead,Nunhead,,"{u'type': u'Point', u'coordinates': [-0.0550076, 51.4602475]}",,
London,node,410413470,0.1699332,51.2868956,suburb,Riverhead,,,,,Success,Q7338211,,Riverhead,,"{u'type': u'Point', u'coordinates': [0.1699332, 51.2868956]}",,
London,node,410414097,0.1507705,51.283835,suburb,Chipstead,,,,,Success,Q5101745,,Chipstead,,"{u'type': u'Point', u'coordinates': [0.1507705, 51.283835]}",,
London,node,410414098,0.1960469,51.2834527,suburb,St John's,,,,,No wikidata/wikipedia,,,St John's,,"{u'type': u'Point', u'coordinates': [0.1960469, 51.2834527]}",,
London,node,410414376,0.1810988,51.2608431,suburb,West Heath,,,,,No wikidata/wikipedia,,,West Heath,,"{u'type': u'Point', u'coordinates': [0.1810988, 51.2608431]}",,
London,node,410647948,0.1992177,51.2900206,suburb,Greatness,,,,,No wikidata/wikipedia,,,Greatness,,"{u'type': u'Point', u'coordinates': [0.1992177, 51.2900206]}",,
London,node,410648677,0.2173846,51.2842505,suburb,Wildernesse,,,,,No wikidata/wikipedia,,,Wildernesse,,"{u'type': u'Point', u'coordinates': [0.2173846, 51.2842505]}",,
London,node,410648766,0.1786321,51.2670418,suburb,Kippington,,,,,No wikidata/wikipedia,,,Kippington,,"{u'type': u'Point', u'coordinates': [0.1786321, 51.2670418]}",,
London,node,417082231,-0.0681413,51.4761515,neighbourhood,Bells Gardens Estate,,,,,No wikidata/wikipedia,,,Bells Gardens Estate,,"{u'type': u'Point', u'coordinates': [-0.0681413, 51.4761515]}",,
London,node,430826269,-0.3052934,51.4436913,suburb,Petersham,,,,,Success,Q2323537,,Petersham,,"{u'type': u'Point', u'coordinates': [-0.3052934, 51.4436913]}",,
London,node,431507207,0.0085393,51.4663492,suburb,Blackheath,,,,,Success,Q880861,,Blackheath,,"{u'type': u'Point', u'coordinates': [0.0085393, 51.4663492]}",,
London,node,431524383,-0.099602,51.3988709,suburb,Thornton Heath,,,,,Success,Q2123194,,Thornton Heath,,"{u'type': u'Point', u'coordinates': [-0.099602, 51.3988709]}",,
London,node,447843121,-0.2157507,51.5566986,suburb,Cricklewood,,,,,Success,Q149830,,Cricklewood,,"{u'type': u'Point', u'coordinates': [-0.2157507, 51.5566986]}",,
London,node,450524790,-0.1096808,51.5080347,suburb,South Bank,,,,,Success,Q154322,,South Bank,,"{u'type': u'Point', u'coordinates': [-0.1096808, 51.5080347]}",,
London,node,501542564,0.3500722,51.423395,suburb,Durndale,,,,,No wikidata/wikipedia,,,Durndale,,"{u'type': u'Point', u'coordinates': [0.3500722, 51.423395]}",,
London,node,501542566,0.3470395,51.435521,suburb,Perry Street,,,,,No wikidata/wikipedia,,,Perry Street,,"{u'type': u'Point', u'coordinates': [0.3470395, 51.435521]}",,
London,node,501542567,0.3857308,51.4393626,suburb,Milton,,,,,No wikidata/wikipedia,,,Milton,,"{u'type': u'Point', u'coordinates': [0.3857308, 51.4393626]}",,
London,node,508862304,-0.3332121,51.7400886,suburb,Cottonmill,,,,,No wikidata/wikipedia,,,Cottonmill,,"{u'type': u'Point', u'coordinates': [-0.3332121, 51.7400886]}",,
London,node,529377104,0.3793047,51.424759,suburb,Whitehill,,,,,No wikidata/wikipedia,,,Whitehill,,"{u'type': u'Point', u'coordinates': [0.3793047, 51.424759]}",,
London,node,529458254,-0.1756922,51.6124905,suburb,North Finchley,,,,,Success,Q150209,,North Finchley,,"{u'type': u'Point', u'coordinates': [-0.1756922, 51.6124905]}",,
London,node,530141846,0.3925114,51.4175559,suburb,Riverview Park,,,,,No wikidata/wikipedia,,,Riverview Park,,"{u'type': u'Point', u'coordinates': [0.3925114, 51.4175559]}",,
London,node,565457860,-0.093802,51.5022704,suburb,Borough,,,,,No wikidata/wikipedia,,,Borough,,"{u'type': u'Point', u'coordinates': [-0.093802, 51.5022704]}",,
London,node,568572880,-0.0366876,51.4595976,suburb,Brockley,,,,,Success,Q2216536,,Brockley,,"{u'type': u'Point', u'coordinates': [-0.0366876, 51.4595976]}",,
London,node,568590483,-0.0399142,51.4499075,suburb,Honor Oak,,,,,Success,Q13636553,,Honor Oak,,"{u'type': u'Point', u'coordinates': [-0.0399142, 51.4499075]}",,
London,node,568590491,-0.0218259,51.4546623,suburb,Ladywell,,,,,Success,Q6470814,,Ladywell,,"{u'type': u'Point', u'coordinates': [-0.0218259, 51.4546623]}",,
London,node,573872928,0.3517396,51.4258306,suburb,Shears Green,,,,,No wikidata/wikipedia,,,Shears Green,,"{u'type': u'Point', u'coordinates': [0.3517396, 51.4258306]}",,
London,node,591984822,0.0228777,51.5831734,suburb,Snaresbrook,,,,,Success,Q2612131,,Snaresbrook,,"{u'type': u'Point', u'coordinates': [0.0228777, 51.5831734]}",,
London,node,596780321,0.1478793,51.5610299,suburb,Becontree Heath,,,,,Success,Q1800604,,Becontree Heath,,"{u'type': u'Point', u'coordinates': [0.1478793, 51.5610299]}",,
